	HEK25a51ko_1_wtHEK293_1	HEK25a51ko_1_wtHEK293_2	HEK25a51ko_1_wtHEK293_3	HEK25a51ko_2_wtHEK293_1	HEK25a51ko_2_wtHEK293_2	HEK25a51ko_2_wtHEK293_3	HEK25a51ko_3_wtHEK293_1	HEK25a51ko_3_wtHEK293_2	HEK25a51ko_3_wtHEK293_3
pdx5p[c]	1.000631872608294	1.0005435729626013	1.0004443784639208	1.0004226455184875	1.0004069699096994	1.000237357864817	1.0002040768330158	1.000131548631078	1.000044039984328
pydx5p[c]	0.9950612103280331	0.9949294231620484	0.9948538412444321	1.0004227742135876	1.0003908668184271	1.0002236680728578	1.0001930329773185	1.0000892920666655	1.0000223998276636
pydxn[c]	1.0006434583394694	1.0006190512398374	1.0004687926870637	1.0005204984462883	1.000576744741587	1.0003459769228153	1.0002306953939315	1.000222951335819	1.0000820845479583
pe_hs[g]	1.0001532284638177	0.9999090714179423	0.9999875421489246	1.0003861414217832	1.0002584501778378	1.0002507366113826	1.0001956218238057	1.0000072289083612	1.0000580394065357
pe_hs[m]	1.0024615880453684	1.002253978421979	1.001256477436234	1.001875703207929	1.0021786724217188	1.0010043854968316	1.0013139792284154	1.0014825180716802	1.000453325268909
peamn[c]	1.000024027017152	0.9992614717331034	0.99980557365849	0.9978193387840292	0.9972326613275234	0.9978515472460592	0.9990568671341324	0.9984128804513438	0.9989762131954142
pacald[c]	1.0002862791780252	0.9986557194208363	1.0000606706382609	0.9954504505319735	0.9942065223942355	0.9957289252415337	0.9980889823408813	0.9967138065455523	0.998210361777779
pecgoncoa[r]	0.9987882581397356	0.9986796451865794	0.9988038863641402	0.9993562187394337	0.9992972038718018	0.99943029835774	0.9997668135479223	0.9996616496315743	0.9997916341953584
pristcoa[x]	0.9866136439109341	0.9842032819898622	0.985082021061611	0.9933258564278528	0.9902195773833062	0.9912997266668301	0.9928031949493692	0.9896792791836877	0.9908718160791569
3php[c]	0.8557958962615497	0.8589093076621745	0.8551701020272291	0.8512093064406585	0.8543569743204915	0.8508957934170713	0.8816870765728744	0.8851868510990084	0.88133572427709
prostgd2[c]	1.001348630518909	0.9976599219307907	0.9986461333589882	1.0035166223329464	0.9997678020668582	1.0009885413299096	1.0015238980797947	0.9983384561287617	0.9997362218542498
prostgh2[c]	1.0380484572635562	1.0164433942760496	1.0251436624754027	1.0409367919605654	1.0164838774505993	1.026338812376436	1.0234510832350516	1.0036454876280398	1.0128288360734432
prostgd2[r]	1.0447727033317684	1.0376004839960173	1.0476649082396259	1.0283079855609105	1.0204823572693194	1.0315347680389524	1.0132547428398586	1.0076415467479505	1.0198760875450388
prostgh2[r]	1.06102119949661	1.0307202865371878	1.0516149081174275	1.0764786003119269	1.0426070942225414	1.0671046540611024	1.038859743359931	1.012153484960331	1.0374298606028538
prostge2[r]	1.0950060441156582	1.0747951198582697	1.1048764535515985	1.072461970076141	1.049800084421766	1.0830377149959107	1.0291800952457155	1.012926639431913	1.0494056683805952
prostgi2[r]	1.0351947740318406	1.0279185177803476	1.0377728902400662	1.0248468462179672	1.0167488958262692	1.0276086935248245	1.0100793293619517	1.0041199975534052	1.0161522255035704
pgp_hs[c]	0.9731407270694326	0.9802152390300679	0.9733980908315831	0.9699925271986188	0.9776334809102968	0.9708366101550797	0.9680548522212854	0.9754104265918049	0.9683994264143697
pheacgln[c]	0.9780055720901991	0.977916162562441	0.9778877617768121	0.9998168544606684	0.9998033756270055	0.9997428601026709	0.9996718676883026	0.9996541569162712	0.9996106575797138
1p3h5c[m]	1.0384024176275337	1.0425046023142084	1.0378752026015914	1.0213128797007653	1.0246479899495666	1.0210861692683522	1.020333841316841	1.0241145255737503	1.0199534600420948
phe_L[e]	1.0085708170884542	1.0110670630818988	1.0062869152175435	1.0012650135398338	1.00458153075177	0.9988830242628836	1.0026384869755773	1.0068979502896138	1.0007153074981971
phe_L[c]	1.0007627026329264	1.0006453024223423	0.999288185459915	0.9975646566738842	0.9972096983113348	0.9961487214987236	0.9978172710960344	0.9980579252402318	0.9966798279652314
phe_L[m]	1.0042062110389558	1.0045152724879853	1.0039102065227936	1.0013500092078738	1.0016546213588464	1.0012206463766302	1.0019620727380114	1.0021762770782858	1.0017439108819688
phpyr[m]	1.0032537425581067	1.0033113025317826	1.002400939399527	1.0004913983917614	1.0006051050426692	0.9998010156172346	1.0011836766950477	1.0011508225134904	1.0004282088702983
thbpt4acam[c]	1.0312088423805201	1.0362143875710548	1.033614517546488	1.0094597781664592	1.0159396686270585	1.0131792132447306	1.0097764605127046	1.0162066101680987	1.0134539103738902
succ[x]	1.1246960639172605	1.1260486820746514	1.129760920032222	1.0555371345521956	1.057317836913153	1.0607949891533284	1.059020177027531	1.0606579669232261	1.0640779411045602
phytcoa[x]	0.992600291380479	0.993695521818685	0.9927515496419133	0.9941431420611017	0.994910766962229	0.9939430416368983	0.9962200254554253	0.9968768783856026	0.996003591110712
phyQ[c]	0.9880910257832238	0.9983850973212266	0.9919875588335553	0.9806560702862964	0.9899438773539371	0.984085061305366	0.9822920175114419	0.991808269308606	0.9859053178151755
pail345p_hs[c]	1.0099033210525095	0.9914621997856194	1.0001735775614833	1.0397667269104942	1.006165467934742	1.0178351363572222	1.0106287997711227	0.9866334894677767	0.9964015064823777
pi[n]	0.9869870474514888	0.9766796847400719	0.9817527603555057	0.9856940793463976	0.9769611876147083	0.9815570756805669	0.991036919564064	0.9821489016366738	0.9867004640258649
pail345p_hs[n]	0.9793761706358765	0.9754484282023353	0.9746059151477396	0.9885323976692778	0.9853456244285526	0.9842363677095836	0.9863776625201786	0.9829602000508911	0.981866979537892
pail34p_hs[c]	1.034419540581567	1.0352977266118828	1.039347903239569	1.021921728006944	1.022473449010955	1.0263942270661592	1.0208796660993165	1.0216187776571104	1.0256182822233004
pail34p_hs[n]	0.9829703690812642	0.9783204311058379	0.9779680876416338	0.9914697747110781	0.9876039000652829	0.9869458612901152	0.9889806570094124	0.9849845302465129	0.9843102888458192
pail3p_hs[n]	0.9915987265932077	0.988105962030477	0.9879247727129423	0.996836766802681	0.9939542881239388	0.9934999202562506	0.9947730399437192	0.9918570800829875	0.991385247450426
pail3p_hs[c]	1.0699633523136147	1.0803117852139064	1.0848635392259254	1.0226365500564871	1.0385963430484102	1.0420696715911226	1.0422707525165995	1.054539246059039	1.0583989524130821
pail35p_hs[c]	1.1180890479099517	1.1249918269075956	1.1357743867885433	1.0603540833538883	1.0686348832701722	1.0787726209153783	1.0798930564135694	1.087526542592551	1.0974389166379626
pail5p_hs[c]	1.09636052972001	1.1042417027746716	1.1112918684496984	1.0457300569756498	1.060923808498721	1.0649947796545247	1.0639864096043803	1.0755847472064382	1.0810674064318613
pail4p_hs[r]	1.000546025968256	1.0005831410420032	1.0004802787060953	1.0004808194420276	1.000566797735166	1.0004141035292442	1.000243061682015	1.000277991418879	1.0001763578660468
pail34p_hs[r]	1.009631332105733	1.00964365949932	1.0144817531238315	1.0096668209853192	1.0097346480722105	1.014536864838948	1.0071146875318604	1.0071273447023286	1.0118278435682315
pail35p_hs[r]	1.0546232295686473	1.0524285864090939	1.0610854202376647	1.03888337796728	1.0370781731321062	1.0455537780457456	1.0370779208231131	1.0349832393308311	1.0433397183050526
pail5p_hs[r]	1.0531671164514929	1.051888832818866	1.053187054954343	1.0351145831298336	1.0343375139298683	1.035730971986535	1.037316550747049	1.0361907911159776	1.0375131518089176
pail5p_hs[n]	0.9776829974733248	0.9677982485863621	0.9708757613713098	0.9841068140677643	0.975569316463669	0.9782353251654057	0.9849161957044442	0.9762447345164225	0.9788890646845506
pail_hs[r]	0.9831436231129026	1.0066229997777816	0.9921373377151729	0.960685798336085	0.9824755814530817	0.9688559362614346	0.9634759472064197	0.9855391067177739	0.9716518087153695
pail3p_hs[r]	1.0207739382024497	1.0223231998535145	1.032282245109587	1.0172940975056513	1.0188234501494404	1.0286000666556236	1.0117477786895295	1.0132004340584313	1.0227199019425737
pepslys[r]	1.0023509761461733	1.0021697665182432	1.0016672963993036	1.0033609694770698	1.0033594643467156	1.0027287115155088	1.0034279700888469	1.0033466019919346	1.0027857632771058
tmlys[r]	1.0023509761461733	1.0021697665182432	1.0016672963993036	1.0033609694770698	1.0033594643467156	1.0027287115155088	1.0034279700888469	1.0033466019919346	1.0027857632771058
ppmi12346p[c]	1.001815459981963	0.9973075238776434	0.9983054975028759	1.001706393023214	0.9977704437067163	0.998414599244728	0.9998092992428962	0.9960043461106313	0.9966960599717456
ppmi12346p[n]	1.0011592279932113	1.0005315540173	1.0005918805863527	1.000649973841481	1.0001540029857847	1.0001231241762563	1.0001683936292003	0.9996482611913542	0.9996673663912959
ppmi1346p[c]	1.0013375512378129	1.0000598075449745	1.0002571437431358	1.0006339091766416	0.9995728607356306	0.9996266137035754	1.0000539731557148	0.9989813308333414	0.9991258241589192
ppmi1346p[n]	1.0006406609323004	1.0005348271222718	1.0004669230055605	1.0005003350270638	1.0004596051889056	1.0003301906276723	1.0002235767575554	1.0001363984252636	1.0000621807330903
pnto_R[c]	1.0096838119152463	1.0159904562698383	1.0085341946439503	0.9995212596149018	1.0070468906792134	0.9986717078693099	0.9983198593975918	1.006027275532846	0.9974220901576875
cysam[c]	1.0108196343968454	1.0190548171173157	1.0103480649235828	0.9980609297593964	1.0078684306832084	0.9982825100260587	0.9965466475083693	1.0064173226407127	0.9964685359885637
pnto_R[m]	1.000546025968256	1.0005831410420032	1.0004802787060953	1.0004808194420276	1.000566797735166	1.0004141035292442	1.000243061682015	1.000277991418879	1.0001763578660468
4ppan[m]	1.0087272303112387	1.0099745914673226	1.0110564829643018	1.0139230214444548	1.0154207428717978	1.0166575575560988	1.0124432203424274	1.0138450570995317	1.015084414936506
pnto_R[e]	1.0026284210423964	1.0031752724057033	1.0009806979849054	1.0013410214320124	1.0019175529043145	0.9996217664573573	1.0009826157283013	1.0018232499741897	0.9993174376741399
pppi[c]	1.0109848058249689	1.0154328442037512	1.010229106324103	1.005936337927314	1.0104713616318357	1.005354849141846	1.0060580905216727	1.0102773802327074	1.0054445011211923
ppa[e]	1.0993579045867794	1.1407118810918706	1.1640660646993688	1.016645454974604	1.0556948475541486	1.0773557008091035	1.0150516304481014	1.0538005385978468	1.075844812982013
prpncoa[m]	0.9778364318072392	0.9780932100356166	0.9781657075989645	0.986504946904441	0.9867214235350468	0.986681332319511	0.9867219005941084	0.9870219933096777	0.9868695797583519
phpyr[c]	1.0160843610569925	1.0221285611782884	1.0262959162032472	0.9989313854037969	1.0043791873928827	1.0080520447381485	1.0007365292958446	1.0061476301920802	1.0098114020356113
2hyoxplac[c]	1.0231151544304862	1.0328333573161868	1.0395974677514712	1.000250395147119	1.008785694404069	1.014663529715695	1.0010915991822968	1.0096192780749838	1.0155244380216493
pppg9[c]	1.0579742531414236	1.0876044036774146	1.0797553397636495	1.0375519979665413	1.0661683079203137	1.058654865949881	1.0135083520771937	1.0402864718820652	1.0332212166409778
pppg9[m]	1.0450004096206873	1.066775512986458	1.0607345030686581	1.0305823328524981	1.0520806137825354	1.0460882409145509	1.011444281549643	1.0323649638804402	1.0265289311534649
pppi[n]	1.0152153172109584	1.0211500370610633	1.013537748003322	1.0091423290857584	1.0149019897235807	1.007660980071801	1.0077565575453584	1.0132900208780073	1.0063041715136307
pram[c]	1.0275350785552446	1.031969544226225	1.029793313013946	1.006299349673772	1.0128212613892742	1.0103138001564553	1.0097631596969923	1.0158928613896476	1.012705291099264
prgnlones[c]	0.9975312865544311	0.9861307406622214	0.9906008752758035	1.001084085168006	0.9903351182179844	0.9946710794408455	0.9997089441852911	0.9885309034340104	0.9930945819251168
prist[x]	0.9825023796761674	0.980105637759815	0.9799411616273949	0.9799765532803808	0.9774017565564386	0.977010598970205	0.9847129457326352	0.9820554037152852	0.9816741007434123
akg[r]	1.000546025968256	1.0005831410420032	1.0004802787060953	1.0004808194420276	1.000566797735166	1.0004141035292442	1.000243061682015	1.000277991418879	1.0001763578660468
succ[r]	1.000691850253281	1.000593648972854	1.0006925459473919	1.000558925714685	1.0005033739257114	1.0005634766519673	1.000270346471002	1.0001738596784944	1.000267398560622
pro_L[r]	1.000546025968256	1.0005831410420032	1.0004802787060953	1.0004808194420276	1.000566797735166	1.0004141035292442	1.000243061682015	1.000277991418879	1.0001763578660468
4hpro_LT[r]	1.000691850253281	1.000593648972854	1.0006925459473919	1.000558925714685	1.0005033739257114	1.0005634766519673	1.000270346471002	1.0001738596784944	1.000267398560622
pro_D[c]	1.007818962292335	1.0070417931906563	1.006611704044945	1.0023609986955226	1.0018571101582652	1.0014108278744893	1.0036074027022723	1.0030194245455109	1.002633705341093
pro_D[l]	1.0019551957961184	1.001130422164209	1.001574115136552	0.9992690177768533	0.9986062819693259	0.9990892088897096	1.0005960885326	0.9998379598796195	1.000301817458922
prostgh2[e]	1.0175245491199514	1.0082960798558527	1.0115538407105338	1.0147048308338873	1.0044969298184925	1.008325609117096	1.0074768830086307	0.9992545039048971	1.0028297680335305
prostgi2[e]	1.0084289924413392	1.0074074198008802	1.007209445032393	0.9977486788764736	0.9968964910046915	0.9967074317729677	0.9969230781545309	0.9962586333855288	0.9962913676080078
prostgi2[c]	0.9937039779621331	0.9911998474700862	0.9915753773331697	1.001445335836021	0.998992021888068	0.9996336744112124	0.9987955290249275	0.9967794745570226	0.9979000645844117
pro_L[l]	1.0025398544769575	1.0017594671502603	1.0021821907062327	0.9992402257562054	0.9988024669106008	0.9991166143325971	0.9979394666923863	0.9975099667148225	0.9977820992002956
